20230831,삼성 프레스 컨퍼런스서 기조연설하는 벤자민 브라운,경제,0,(서울=연합뉴스) 삼성전자 유럽총괄 최고마케팅책임자(CMO) 벤자민 브라운이 독일 베를린 메세 베를린에서 열리는 유럽 최대 가전전시회 'IFA 2023'를 하루 앞둔 31일 개최된 삼성 프레스 컨퍼런스에서 기조 연설을 하고 있다. 2023.8.31 [삼성전자 제공. 재판매 및 DB금지]    photo@yna.co.kr
20230831,삼성 프레스 컨퍼런스서 기조연설하는 벤자민 브라운,경제,0,(서울=연합뉴스) 삼성전자 유럽총괄 최고마케팅책임자(CMO) 벤자민 브라운이 독일 베를린 메세 베를린에서 열리는 유럽 최대 가전전시회 'IFA 2023'를 하루 앞둔 31일 개최된 삼성 프레스 컨퍼런스에서 기조 연설을 하고 있다. 2023.8.31 [삼성전자 제공. 재판매 및 DB금지]    photo@yna.co.kr
20230831,삼성 프레스 컨퍼런스서 기조연설하는 벤자민 브라운,경제,0,(서울=연합뉴스) 삼성전자 유럽총괄 최고마케팅책임자(CMO) 벤자민 브라운이 독일 베를린 메세 베를린에서 열리는 유럽 최대 가전전시회 'IFA 2023'를 하루 앞둔 31일 개최된 삼성 프레스 컨퍼런스에서 기조 연설을 하고 있다. 2023.8.31 [삼성전자 제공. 재판매 및 DB금지]    photo@yna.co.kr
20230831,'삼성 푸드를 소개합니다',경제,0,(서울=연합뉴스) 삼성전자 영국법인 지나 힐 프로가 독일 베를린 메세 베를린에서 열리는 유럽 최대 가전전시회 'IFA 2023'를 하루 앞둔 31일 개최된 삼성 프레스 컨퍼런스에서 맞춤형 레시피 제공 서비스 '삼성 푸드'를 소개하고 있다. 2023.8.31 [삼성전자 제공. 재판매 및 DB금지]    photo@yna.co.kr
20230831,삼성 프레스 컨퍼런스서 기조연설하는 벤자민 브라운,경제,0,(서울=연합뉴스) 삼성전자 유럽총괄 최고마케팅책임자(CMO) 벤자민 브라운이 독일 베를린 '메세 베를린(Messe Berlin)'에서 열리는 유럽 최대 가전전시회 'IFA 2023'를 하루 앞둔 31일 개최된 삼성 프레스 컨퍼런스에서 ABB SMA 솔라테크놀로지와의 '넷 제로 홈 솔루션' 파트너십에 대해 설명하고 있다. 2023.8.31 [삼성전자 제공. 재판매 및 DB금지]    photo@yna.co.kr
20230831,코닝 회장 한국에 세계 첫 벤더블 글라스 제조 공급망 구축(종합),경제,0,'한국 투자 50주년' 간담회…충남 아산 생산라인 구축·양산 시작웬델 윅스 코닝에 한국은 '제2의 고향'…정의선 회장과 만남도내일 이재용 회장 회동 예정…오랜 벗과 50년 파트너십 이어가고 있다웬델 윅스 코닝 회장 겸 최고경영자(서울=연합뉴스) 웬델 윅스 코닝 회장 겸 최고경영자(CEO)가 31일 서울 중구 신라호텔 영빈관에서 열린 '한국 투자 50주년을 기념하는 기자 간담회' 투자 계획 등을 발표하고 있다. 2023.8.31 [코닝 제공. 재판매 및 DB 금지](서울=연합뉴스) 김기훈 기자 = 글로벌 소재 과학 기업 코닝이 초박막 벤더블 글라스 제조를 위한 공급망을 한국에 구축했다.    1851년 설립된 코닝은 소재 과학 분야를 주도하는 글로벌 기업으로 미국 뉴욕주 코닝시에 본사를 두고 있다.    한국을 방문한 웬델 윅스 코닝 회장 겸 최고경영자(CEO)는 31일 서울 중구 신라호텔 영빈관에서 한국 투자 50주년을 기념해 개최한 기자 간담회에서 차세대 초박막 벤더블 글라스 제조를 위한 세계 최초의 완전통합 공급망을 한국에 구축하게 됐다고 밝혔다.    벤더블 글라스는 휘어지는 특성을 지닌 유리 소재로 폴더블 스마트폰이나 차량용 유리 등으로 활용할 수 있다.    코닝이 벤더블 글라스 소재의 용해부터 성형 가공 최종 생산까지 공급망을 구축한 것은 한국이 처음이라고 코닝 관계자는 설명했다.    윅스 회장은 코닝의 최신 혁신기술을 통해 새 모바일 기기의 폼팩터(형태)가 가능해질 것이라며 보다 몰입감 있는 자동차 운전 경험을 가능하게 해줄 첨단 자동차 디스플레이를 구현할 수 있을 것이라고 설명했다.     또 이곳(한국)을 초박막 벤더블 글라스 제조의 글로벌 허브로 발돋움시킬 수 있을 것이라고 덧붙였다.    코닝은 충남 아산에 벤더블 글라스 생산라인을 구축했으며 제품 양산도 시작했다.    코닝의 벤더블 글라스 제품은 삼성전자의 일부 폴더블 스마트폰에 채택된 것으로 알려졌다. 코닝이 아산에 벤더블 글라스 공급망을 구축함으로써 삼성과의 협력이 한층 강화될 것으로 전망된다.     윅스 회장은 벤더블 글라스 제작의 초반 단계서부터 최종 제품을 만들고 전 세계 고객사로 보내는 모든 과정을 한국에서 하겠다면서 우선 소형 제품부터 생산한 뒤 기술을 고도화해 더 큰 사이즈로 만들고 지속해서 새로운 형태의 기기를 구현해 나갈 것이라고 했다.    코닝은 또 이날 30㎛(마이크로미터 100만분의 1m) 두께의 벤더블 글라스 제품을 소개했다.    코닝 측은 다만 정확한 투자 규모 등은 밝히지 않았다.    앞서 올해 4월 코닝은 윤석열 대통령의 방미 당시 5년간 한국에 15억달러(약 2조원)를 추가로 투자하겠다는 계획을 발표한 바 있다.    윅스 회장은 또 삼성과의 각별한 인연을 강조했다.    윅스 회장은 코닝은 한국을 제2의 고향이라고 부른다며 오랜 기간 이재용 삼성전자 회장과 한국 정부 그리고 많은 한국 고객사와 함께 협력할 수 있어서 영광이었다고 말했다.    그는 또 방금 전 정의선 현대차그룹 회장과 37년 동안의 파트너십과 혁신을 함께 축하하고 왔다며 내일은 이재용 회장과 함께 50년의 파트너십과 혁신의 역사를 함께 축하할 예정이라고 말했다. 웬델 윅스 코닝 회장 겸 최고경영자(서울=연합뉴스) 웬델 윅스 코닝 회장 겸 최고경영자(CEO)가 31일 서울 중구 신라호텔 영빈관에서 열린 '한국 투자 50주년을 기념하는 기자 간담회' 투자 계획 등을 발표하고 있다. 2023.8.31 [코닝 제공. 재판매 및 DB 금지]    코닝은 다음 달 1일 충남 아산 코닝정밀소재에서 코닝의 한국 투자 50주년 기념식을 연다.     행사에는 이재용 회장과 최주선 삼성디스플레이 사장 등이 참석할 것으로 알려졌다.    코닝과 한국의 인연은 1973년으로 거슬러 올라간다.    코닝은 1973년 삼성과 합작해 브라운관 유리 업체인 삼성코닝을 설립했으며 TV 대중화 시대를 여는 데 일조했다.    윅스 회장은 코닝이 처음 한국에 투자를 결정하게 된 배경에 대해서도 설명했다.    그는 코닝은 위대한 인재를 갖춘 한국의 위대한 잠재력을 믿었다며 당시 많은 이들이 상상조차 할 수 없었겠지만 고(故) 이병철 창업 회장이 삼성과 함께 한국 땅에서 소비자 전자 산업을 이끌어 가는 것이 어떻겠냐는 제안을 해 주셨다고 소개했다.    이어 지난 50년 동안 우리가 구축한 파트너십과 혁신은 이제 유산으로 자리 잡게 됐다며 이 유산을 오랜 벗이자 훌륭한 리더인 이재용 회장과 제가 함께 이어 나가고 있다고 덧붙였다.    코닝은 1995년 삼성과 동일 지분 투자로 삼성코닝정밀유리를 설립 액정표시장치(LCD) 기판유리 제조를 시작했고 2007년에는 삼성코닝정밀유리와 삼성코닝을 합병했다.     2012년에는 삼성디스플레이와 합작해 삼성코닝어드밴스드글라스를 세웠다. 2014년에는 삼성코닝정밀소재(전 삼성코닝정밀유리) 지분 100%를 인수 사명을 코닝정밀소재로 바꿨다.     kihun@yna.co.kr
20230831,코닝 회장 한국에 초박막 벤더블 글라스 제조 공급망 구축,경제,0,'한국 투자 50주년' 간담회…충남 아산 생산라인 구축·양산 시작웬델 윅스 코닝에 한국은 '제2의 고향'…정의선 회장과 만남도내일 이재용 회장 회동 예정…50년 파트너십 축하할것웬델 윅스 코닝 회장 겸 최고경영자(서울=연합뉴스) 김기훈 기자 = 웬델 윅스 코닝 회장 겸 최고경영자(CEO)가 31일 서울 중구 신라호텔 영빈관에서 열린 '한국 투자 50주년을 기념하는 기자 간담회' 투자 계획 등을 발표하고 있다. 2023.8.31 kihun@yna.co.kr(서울=연합뉴스) 김기훈 기자 = 글로벌 소재 과학 기업 코닝이 초박막 벤더블 글라스 제조를 위한 공급망을 한국에 구축했다.    1851년 설립된 코닝은 소재 과학 분야를 주도하는 글로벌 기업으로 미국 뉴욕주 코닝시에 본사를 두고 있다.    한국을 방문한 웬델 윅스 코닝 회장 겸 최고경영자(CEO)는 31일 서울 중구 신라호텔 영빈관에서 한국 투자 50주년을 기념해 개최한 기자 간담회에서 차세대 초박막 벤더블 글라스 제조를 위한 세계 최초의 완전통합 공급망을 한국에 구축하게 됐다고 밝혔다.    벤더블 글라스는 휘어지는 특성을 지닌 유리 소재로 폴더블 스마트폰이나 차량용 유리 등으로 활용할 수 있다.    코닝이 벤더블 글라스 소재의 용해부터 성형 가공 최종 생산까지 공급망을 구축한 것은 한국이 처음이라고 코닝 관계자는 설명했다.    윅스 회장은 코닝의 최신 혁신기술을 통해 새 모바일 기기의 폼팩터(형태)가 가능해질 것이라며 보다 몰입감 있는 자동차 운전 경험을 가능하게 해줄 첨단 자동차 디스플레이를 구현할 수 있을 것이라고 설명했다.     또 이곳(한국)을 초박막 벤더블 글라스 제조의 글로벌 허브로 발돋움시킬 수 있을 것이라고 덧붙였다.    코닝은 충남 아산에 벤더블 글라스 생산라인을 구축했으며 제품 양산도 시작했다.    코닝 측은 다만 정확한 투자 규모 등은 밝히지 않았다.    앞서 올해 4월 코닝은 윤석열 대통령의 방미 당시 5년간 한국에 15억달러를 추가로 투자하겠다는 계획을 발표한 바 있다.    윅스 회장은 또 삼성과의 각별한 인연을 강조했다.    윅스 회장은 코닝은 한국을 제2의 고향이라고 부른다며 오랜 기간 이재용 삼성전자 회장과 한국 정부 그리고 많은 한국 고객사와 함께 협력할 수 있어서 영광이었다고 말했다.    그는 또 방금 전 정의선 현대차그룹 회장과 37년 동안의 파트너십과 혁신을 함께 축하하고 왔다며 내일은 이재용 회장과 함께 50년의 파트너십과 혁신의 역사를 함께 축하할 예정이라고 말했다.     코닝은 다음 달 1일 충남 아산 코닝정밀소재에서 코닝의 한국 투자 50주년 기념식을 연다.     행사에는 이재용 회장과 최주선 삼성디스플레이 사장 등이 참석할 것으로 알려졌다.    코닝과 한국의 인연은 1973년으로 거슬러 올라간다.    코닝은 1973년 삼성과 합작해 브라운관 유리 업체인 삼성코닝을 설립했으며 TV 대중화 시대를 여는 데 일조했다.    이어 1995년 삼성과 동일 지분 투자로 삼성코닝정밀유리를 설립 액정표시장치(LCD) 기판유리 제조를 시작했고 2007년에는 삼성코닝정밀유리와 삼성코닝을 합병했다.     2012년에는 삼성디스플레이와 합작해 삼성코닝어드밴스드글라스를 세웠다. 2014년에는 삼성코닝정밀소재(전 삼성코닝정밀유리) 지분 100%를 인수 사명을 코닝정밀소재로 바꿨다.     kihun@yna.co.kr
20230831,삼성전자 독일 베를린에서 '삼성 프레스 컨퍼런스' 개최,경제,0,(서울=연합뉴스) 벤자민 브라운(Benjamin Braun) 삼성전자 유럽총괄 최고마케팅책임자(CMO)가 독일 베를린 '메세 베를린(Messe Berlin)'에서 열리는 유럽 최대 가전전시회 'IFA 2023'을 하루 앞둔 31일 삼성 프레스 컨퍼런스에서 기조연설을 하고 있다. 2023.8.31 [삼성전자 제공. 재판매 및 DB 금지]    photo@yna.co.kr
20230831,삼성전자 독일 베를린에서 '삼성 프레스 컨퍼런스' 개최,경제,0,(서울=연합뉴스) 벤자민 브라운(Benjamin Braun) 삼성전자 유럽총괄 최고마케팅책임자(CMO)가 독일 베를린 '메세 베를린(Messe Berlin)'에서 열리는 유럽 최대 가전전시회 'IFA 2023'을 하루 앞둔 31일 삼성 프레스 컨퍼런스에서 기조연설을 하고 있다. 2023.8.31 [삼성전자 제공. 재판매 및 DB 금지]    photo@yna.co.kr
20230831,삼성전자 스마트싱스 생태계 발전…'의미있는 연결' 확대,경제,0,'IFA 2023' 프레스 콘퍼런스…유럽 소비자들 스마트홈 혁신 기대환경보호 노력 강조…초절전 세탁기 출시·가전 'AI 절약모드' 확대벤자민 브라운 삼성전자 유럽총괄 최고마케팅책임자(CMO자가 독일 베를린에서 열리는 유럽 최대 가전전시회 'IFA 2023'를 하루 앞둔 31일 개최된 삼성 프레스 컨퍼런스에서 기조 연설을 하고 있다.[삼성전자 제공](베를린=연합뉴스) 김아람 기자 = 삼성전자가 스마트홈 통합 연결 플랫폼인 스마트싱스의 생태계 확장에 힘을 실으면서 '의미 있는 연결'(Connections that matter) 구현에 앞장서겠다고 밝혔다.    삼성전자는 유럽 최대 가전·IT 전시회 'IFA 2023'을 하루 앞둔 31일(현지시간) 독일 베를린에 위치한 전시장 시티 큐브 베를린에서 하반기 신제품과 서비스를 소개하는 프레스 콘퍼런스를 열었다.    이날 행사에서 삼성전자는 기기 간 연결을 넘어 환경 사람 미래 관점에서 중요한 것에 집중할 수 있는 연결인 '의미 있는 연결'을 알리는 데 주력했다.    기조연설자로 무대에 오른 벤자민 브라운 삼성전자 유럽총괄 최고마케팅책임자(CMO)는 자체 조사를 통해 70%의 유럽 소비자들이 스마트홈의 혁신에 기대가 높음을 확인했다고 말했다.    그러면서 현재 전 세계 2억8천만명 이상이 사용하는 스마트싱스 에코시스템을 계속 발전시켜 일상에서 중요한 것에 더욱 집중할 수 있는 '의미 있는 연결' 경험을 확대해갈 것이라고 밝혔다.    삼성전자는 의미 있는 연결 구현이 환경 보호에서 시작한다고 강조하며 지속가능한 미래를 위한 다양한 노력을 소개했다.    삼성전자는 2050년 탄소중립 목표 달성과 관련해 지난해 ▲ 제품 사용 단계에서 탄소 배출량 50만t 이상 절감 ▲ 사업장 재생에너지 전환율 30% 이상 달성 ▲ 사업장 물 재사용량 약 30% 증가 ▲ 재활용 플라스틱 사용량 3배 증가 등의 성과를 냈다.삼성전자가 'IFA 2023'에서 선보이는 비스포크 가전[삼성전자 제공]또 최근 출시한 갤럭시 Z 플립5·폴드5와 갤럭시 탭 S9 시리즈에 폐어망 재활용 플라스틱 파유리 재활용 글래스 폐페트(PET)병을 재활용한 플라스틱 등 다양한 재활용 소재를 적용했다.    아울러 미세플라스틱 저감 코스를 지원하는 세탁기를 확대하는 한편 유럽 에너지 규격 최고 등급보다 전력 사용량이 40% 이상 적은 세탁기를 출시할 계획이다.    비스포크 가전 9종과 TV에서 사용 가능한 '인공지능(AI) 절약 모드'는 올해 안으로 전 세계 68개국으로 서비스가 확대된다.    오는 9월에는 지구 온난화 지수가 기존 냉매 R410보다 낮은 친환경 냉매 R920을 탑재한 친환경 냉난방 시스템 EHS(에코히팅시스템) 신제품을 추가로 출시하며 유럽 시장 공략을 강화한다.                   삼성전자는 편리하고 풍요로운 일상을 선사하는 신제품과 서비스도 대거 소개했다.    AI를 기반으로 맞춤형 레시피와 식단을 제안하고 주방 가전과 연결해 손쉬운 조리를 돕는 식생활 플랫폼 '삼성 푸드'의 글로벌 출시를 발표했다.    TV 라인업은 초대형 98형의 경우 네오 QLED 8K 네오 QLED QLED 등 3개 모델을 선보였다. 초프리미엄 마이크로 LED(발광다이오드) TV도 76형부터 140형까지 소개했다.    아울러 2대를 연동해 파노라마 뷰를 구현하는 포터블 스크린 '더 프리스타일' 2세대 라이프스타일 TV '더 프레임 디즈니 100주년 에디션' 등을 공개했다.    또 삼성전자는 엑스박스 베데스타 스튜디오가 25년 만에 개발한 신작 게임 '스타필드'를 자사 스트리밍 게임 플랫폼 연동 서비스 '삼성 게이밍 허브'를 통해 독점 서비스한다고 발표했다.삼성 프레스 컨퍼런스서 기조연설하는 벤자민 브라운(서울=연합뉴스) 삼성전자 유럽총괄 최고마케팅책임자(CMO) 벤자민 브라운이 독일 베를린 메세 베를린에서 열리는 유럽 최대 가전전시회 'IFA 2023'를 하루 앞둔 31일 개최된 삼성 프레스 컨퍼런스에서 기조 연설을 하고 있다. 2023.8.31 [삼성전자 제공. 재판매 및 DB금지] photo@yna.co.kr    rice@yna.co.kr
