
"개미들만 당할라...200억 팔아치운 임원들, 주가 고점 시그널?",2023-08-01 21:53:04,매일경제,"에코프로비엠 7월 임원진 매도 공시 13건1~3건 불과했던 상반기 대비 급증에코프로 개인 매수 단가는 100만원 넘어     [사진 = 연합뉴스]2차전지 양극재 기업 에코프로비엠 임원진들이 주가가 급등한 지난달 자사주를 대거 매도한 것으로 나타났다. 기업 내부 사정을 잘 아는 임원진들이 잇따라 주식을 팔아치운 것은 주가가 고평가되어 있음을 보여주는 것 아니냐는 분석이 나온다. 반면 에코프로비엠 목표주가를 처음으로 50만원 이상으로 제시한 증권사 보고서도 나와 주목된다.1일 한국거래소에 따르면 에코프로비엠 주가가 25만원대에서 41만원대로 60% 가량 상승한 지난달 이 회사 및 계열사 임원들은 에코프로비엠 주식을 200억원 이상 매도한 것으로 나타났다. 지난달 에코프로비엠 주가는 58만4000원까지 치솟기도 했다.가장 많은 주식을 매도한 임원은 김병훈 에코프로머티리얼즈 대표로 지난달 26일 2만5000주를 49만6200원에 매도해 총 124억500만원어치를 팔았다. 서준원 에코프로비엠 개발3 담당 전무는 지난달 27일 4000주를 45만원에 매도해 18억원 규모의 주식을 팔았으며. 최문호 개발 총괄 대표는 지난달 13일과 17일 이틀에 거쳐 총 5600주를 27만9929주에 팔았다. 매도 금액은 2억8380만원이다.임원들의 보유 주식 매도를 알리는 공시 건수는 지난달 총 13건이었다. 지난 1~6월에는 1~3건에 불과했다는 점을 감안하면 두드러지는 빈도다. 기업 내부사정을 잘 알고 있는 임원들의 주식 매도는 주가가 고평가 돼 있다는 신호로 여겨지기도 한다.지난달 주당 가격이 100만원을 돌파하면서 ‘황제주’에 등극한 에코프로에서도 임원의 매도가 나왔다. 이수호 에코프로 상무는 지난달 5일 에코프로 주식 1569주를 80만2000~80만5000원에 매도해 총 4억5000만원어치를 매도했다.임원들은 에코프로 그룹주를 연이어 매도하고 있지만 개인투자자들은 에코프로 주식이 100만원을 넘긴 이후에도 지속적으로 매수하고 있는 것으로 나타났다.개인투자자 비중이 높은 증권사인 키움증권이 연초부터 지난달 25일까지 자사 개인 고객의 에코프로비엠·에코프로·에코프로에이치엔 등 ‘에코프로 3형제’에 대한 월별 매수·매도 수량과 평균단가를 집계한 결과, 에코프로의 7월 평균 매수단가는 100만9300원이었다. 지난달 에코프로가 ‘황제주’에 등극한 후 개인투자자들의 매수세가 더욱 강해졌다는 의미다.에코프로비엠의 평균 매수단가도 34만200원으로 주가가 30만원대로 급등한 7월 중순∼말에 매수가 집중적으로 일어난 것으로 보인다.이 가운데 에코프로비엠의 적정주가를 현재 수준(40만원대)보다 높여 잡은 최초의 증권사 보고서가 나와 주목된다. KB증권은 1일 양극재 출하량이 늘어날 것으로 예상되는 점을 들며 에코프로비엠 목표주가를 기존 16만원에서 50만원으로 상향했다.이창민 KB증권 연구원은 “향후 8년간 양극재 생산능력의 연평균 성장률을 기존 32%에서 34%로 상향 조정한다”며 “삼성SDI에 대한 NCA(니켈·코발트·알루미늄) 출하량 호조와 SK온에 대한 NCM(니켈·코발트·망간) 판매량 회복이 전망된다”고 말했다.에코프로 그룹주들의 공매도 잔고 수량은 지난달 말 이후 감소하면서 ‘숏스퀴즈’ 현상이 나타나고 있는 것으로 보인다. 기관 및 외국인 투자자들이 공매도 물량을 늘렸으나 주가가 계속 오르자 빌린 주식을 갚기 위해 비싼 가격에 주식을 사들이면서 공매도 잔고는 감소하고 주가는 상승하는 현상이다. 에코프로 공매도 잔고 수량은 지난달 27일 65만주를 기록해 지난달초 138만주의 절반 수준으로 떨어졌고 에코프로비엠의 공매도 잔고도 같은 기간 461만주에서 222만주로 감소했다.그러나 미국 ‘게임스톱’ 사례에서처럼 숏스퀴즈로 주가가 급등하더라도 이후 개인 투자자들의 차익 실현으로 주가는 큰 변동성을 보일 가능성이 있다. 에코프로와 에코프로비엠의 급격한 주가 상승이 개인 투자자들의 ‘포모(FOMO·자산 가격이 급등하면서 이익을 얻을 기회를 자신만 놓치는 것에 대한 두려움을 가지는 증상)’에 기인한 부분도 큰 만큼 주가 하락 시 속도도 빠를 수 있다는 우려도 나온다.",https://n.news.naver.com/mnews/article/009/0005167023?sid=101
"“눈물 납니다”…‘닥버스’ 올라탄 개미들, 증시훈풍에 32% 손실",2023-08-01 21:52:01,매일경제,"ETN 전체 거래대금의 64%코스닥 2배 인버스 상품 차지올 코스닥150지수 61% 급등개인투자자, 평균 32% 손실     사진=연합뉴스코스닥지수의 하락에 베팅하는 개미들이 늘면서 ‘코스닥 곱버스’ 상품이 상장지수증권(ETN) 시장 내 효자 상품으로 자리매김 했다. 다만 개인투자자들은 평균 32%의 손실을 기록 중이다.1일 한국거래소에 따르면 지난달 31일 기준 국내 ETN 시장에 상장된 380개 종목의 일일 거래대금 합산액은 1429억원으로 집계됐다. 이중 6개의 코스닥 곱버스 상품의 거래대금 합은 921억원으로 전체 시장의 64.4%에 달했다. 사실상 해당 상품이 전체 ETN 시장을 지탱하고 있는 셈이다.이중 삼성증권의 ‘삼성 인버스 2X 코스닥150 선물 ETN’의 거래대금이 453억원으로 전체의 31.7% 에달했다. 그 뒤로 ‘미래에셋 인버스 2X 코스닥150 선물 ETN(302억원)’ 및 ‘TRUE 인버스 2X 코스닥 150 선물 ETN(127억원)’ 순이다.해당 상품들은 코스닥 시장 내 시가총액 상위 150개 종목으로 구성된 코스닥150 선물지수의 일일수익률을 역으로 2배 추종하는 상품이다. 개인투자자들 사이에선 소위 ‘닥버스’로 알려져 있다.코스닥 곱버스는 아직 상장지수펀드(ETF) 시장에선 관련 상품이 없다. 일일수익률을 1배 역으로 추종하는 인버스 상품은 있지만 2배 인버스 상품은 전무하다. 때문에 코스닥 하락에 레버리지를 활용해 베팅하고자 하는 투자자들이 ETN 시장으로 몰려들고 있다는 분석이다.다만 올해 들어 코스닥150지수가 급등하면서 투자자들은 큰 손실을 입고 있다. 1일 기준 코스닥150지수는 연중 61% 상승했다. 에코프로, 에코프로비엠, 엘앤에프 등 시가총액 상위에 위치한 2차전지(배터리) 종목들이 급등하면서 코스닥 대비 코스닥150 지수의 연중 상승률이 23%포인트 정도 높다.코스닥 곱버스 상품들은 올해 들어 주가가 60% 이상 급락했다. 한국거래소에 따르면 올해 1~7월 개인투자자들의 매수 평균단가를 고려한 코스닥 곱버스 상품 수익률은 평균 -32%다.당분간 코스닥150지수의 변동성이 커질 것으로 전망되면서 인버스 상품의 수익률도 요동칠 것으로 보인다. 대량의 매도세가 장중 터진 지난달 26일엔 코스닥 곱버스 상품의 일일 변동률(고가와 저가 기준)은 약 20%에 달하기도 했다.레버리지 상품인 만큼 음의 복리 효과에 따라 향후 코스닥150지수가 하락해 인버스 상품이 반등을 한다고 해도 원금 회복은 쉽지 않을 수 있다. 예를 들어 1000만원 투자 시 30% 손실권이라면 300만원의 손실이 발생해 700만원의 평가 금액이 남는다. 이후 주가가 30% 반등한다고 해도 평가 금액은 910만원으로 원금에 미치지 못하게 된다.",https://n.news.naver.com/mnews/article/009/0005167021?sid=101

2차전지 폭등에…대기업집단 시총 350조 증가,2023-08-01 21:44:10,경향신문,"7월 말 1773조…연초 대비 24%↑에코프로그룹 6위…9계단 상승주가 상승세에 힘입어 대기업집단에 소속된 상장 계열사의 시가총액이 올해 들어서만 350조원 이상 늘어났다.1일 기업분석연구소 리더스인덱스가 대기업집단 중 상장사를 보유한 73개 그룹의 338개 상장사 시총을 분석한 결과, 7월28일 종가 기준으로 시총은 1773조9550억원이었다. 연초인 지난 1월2일(1423조7366억원)보다 350조2184억원(24.6%) 증가했다.73개 대기업집단 중 44개의 시총이 증가했으며 29개는 감소했다. 시총 기준 대기업집단 순위는 1위 삼성그룹, 2위 LG그룹, 3위 SK그룹, 4위 현대차그룹이었다. 여기까지는 올해 초 지표와 다르지 않다.하지만 2차전지 관련 회사들의 주가가 크게 상승하면서 포스코그룹이 6위에서 5위로, 에코프로그룹이 15위에서 6위로 각각 올라섰다.포스코그룹 6개 상장사 합산 시총은 연초 41조9388억원에서 112조4911억원으로 70조여원(168.2%) 증가했다. 에코프로·에코프로비엠·에코프로에이치엔을 합친 에코프로그룹 시총은 연초 12조5965억원에서 70조5871억원으로 58조원 가까이(460.4%) 늘어났다.반면 올해 초 시총 5위였던 카카오그룹은 6위로 밀려났다. 셀트리온그룹(7위→9위), 네이버그룹(8위→10위) 등도 순위가 하락했다.",https://n.news.naver.com/mnews/article/032/0003240029?sid=101
밤하늘 수놓은 갤럭시 Z플립5[포토뉴스],2023-08-01 21:44:04,경향신문,삼성전자가 갤럭시 신제품을 체험할 수 있는 ‘갤럭시 스튜디오 부산 광안리’ 개장을 기념해 지난달 28일 부산 광안리해수욕장에서 ‘드론 라이트쇼(Drone Light Show)’를 진행했다고 1일 밝혔다. 사진은 드론으로 표현한 ‘갤럭시 Z 플립5’ 제품 이미지.,https://n.news.naver.com/mnews/article/032/0003240026?sid=105
커지는 새마을금고 사법리스크…초조한 금융당국,2023-08-01 21:44:03,경향신문,"검, 사모펀드 비리 수사 곧 마무리박차훈 중앙회장 구속 여부 검토뱅크런 재현 우려…상황 수시 점검대규모 부실 우려가 제기돼 대량인출사태(뱅크런) 직전까지 간 새마을금고 사태가 발생한 지 한 달이 지났지만 금융당국이 긴장의 끈을 놓지 않고 있다. 개별 금고의 부실 대출에서 시작한 ‘큰불’은 잡았지만 박차훈 새마을금고 중앙회장(66)을 향한 검찰 수사로 ‘잔불’이 다시 타오를 수 있어서다. 수사 결과에 따라 새마을금고 감독 권한을 금융당국으로 이관하는 논의가 본격화될 가능성도 있다.1일 금융권에 따르면 금융소비자정책과장 등 금융위원회 인사 2~3명은 한 달째 서울 삼성동 새마을금고중앙회에 만들어진 ‘범정부 새마을금고 실무 지원단’에서 파견 근무를 하고 있다. 정부는 지난 10일부터 새마을금고 감독 부처인 행정안전부와 금융당국의 국장급(고위공무원단 나급)을 공동 단장으로 하는 실무 지원단을 운영하고 있다.금융위 관계자는 “금고별로 이탈한 자금을 회수하기 위한 특판 행사를 하면서 최근 새마을금고 일별 예수금은 순증과 순감을 기록하며 안정적으로 유지되고 있다”면서 “한 달 전과 같은 위기를 우려할 만한 수준은 아니다”라고 말했다.이런 상황인데도 금융당국이 새마을금고 파견 인력을 운영하는 것은 검찰 수사 때문이다. 서울동부지검 형사6부(부장검사 서현욱)는 지난 3월부터 새마을금고 사모펀드(PEF) 출자 과정의 비리 의혹을 수사하고 있다. 새마을금고의 3000억원대 펀드 출자금을 유치해주는 대가로 자산운용사에서 31억원을 받은 혐의(특경법상 알선수재 등)로 최모 M캐피탈(옛 효성캐피탈) 부사장(44·구속)이 지난 6월 재판에 넘겨졌다. 출자 대가로 1억6000여만원의 뒷돈을 받은 혐의(특경법상 수재 등)로 최모 새마을금고중앙회 기업금융부 차장(43·구속)도 기소됐다. 두 사람 모두 박 회장의 측근으로 알려졌다.검찰은 이달 중으로 박 회장 등 주요 피의자에 대한 수사를 마무리할 것으로 알려졌다. 조만간 박 회장을 피의자로 조사한 후 구속영장 청구를 검토한다는 것이다. 검찰은 수사에서 드러난 비위와 관리·감독 소홀 등의 문제점을 새마을금고중앙회 등에 통보할 것으로 보인다. 특히 중앙회에 대한 외부 감독의 강화 필요성 등을 지적할 것으로 전해졌다.금융당국은 특히 새마을금고 사태가 본격화한 후 검찰의 관련자 기소나 압수수색 소식이 전해질 때마다 시장상황을 예의주시하고 있다. 고객들의 불안감이 커지면서 다시 뱅크런이 재현될 소지가 있기 때문이다.금융당국 관계자는 “새마을금고는 고소득층 거주 지역이나 상가에 많이 밀집해 있어서 금리 민감도가 높고 수사 상황에 관한 관심도 높다”면서 “현재 유동성과 대량인출 위험은 없지만 사법리스크가 해소되지 않은 만큼 잔불이 살아나지 않도록 불이 완전히 꺼질 때까지 (금융당국이) 실시간으로 (상황을) 확인할 필요가 있다”고 말했다.",https://n.news.naver.com/mnews/article/032/0003240025?sid=101



강원FC 반등의 핵심은 결정력 향상과 찬스 메이킹,2023-08-01 21:03:03,강원일보,"[기획-휴식기 마친 강원FC 포지션별 분석]올 시즌 기대득점값·기대득점값 대비 실제 득점 모두 리그 최하위야고, 가브리엘 등 스트라이커 결정력이 반등 핵심K리그1이 쿠팡플레이 시리즈 휴식기를 마치고 다시 재개된다. 6일 제주 유나이티드 원정으로 리그 일정을 재개하는 강원FC는 현재 2승 10무 12패, 승점 16점으로 최하위에 머물고 있다. 남은 정규 라운드는 9경기. 파이널A 진출은 사실상 무산됐지만 잔류라는 목표를 위해 지금부터는 매 경기 승점을 확보하는 것이 중요하다. 본보는 여름 이적시장서 전 포지션에 걸쳐 8명을 영입한 강원FC를 각 포지션별로 세 차례에 걸쳐 분석하며 후반기 반등을 위한 필요조건을 살펴본다.(상)살아나야 하는 공격진강원FC의 올 시즌 가장 큰 문제는 저조한 득점력이다. 24경기 15골로 강원 다음으로 득점이 적은 수원삼성(25골)에도 10골이나 뒤쳐진 압도적인 리그 최소 득점 팀이다. 축구는 골을 넣어야 이길 수 있는 스포츠다. 올 시즌 강원이 리그 최소 승리 팀인 원인은 득점 부족에 있다.강원 역시 이를 잘 알고 있다. 이에 여름 이적시장에서 베테랑 윙어 윤일록을 울산현대에서 임대 영입한 것을 시작으로, 브라질 스트라이커인 야고 카리엘로와 비토르 가브리엘, 브라질 윙어 웰링턴 주니어까지 4명의 공격수를 데려왔다. 양현준이 스코틀랜드 셀틱으로 떠났지만 양적으로는 충분한 보강을 마쳤다.결국 신입생들의 활약이 올 시즌 강원의 성패 여부를 결정할 것으로 보인다. 시즌 중반 합류한 탓에 아직 기여한 것은 없지만 2주 동안 휴식기를 보낸 만큼 적응할 시간은 충분히 지났다. 이제는 성과를 보여야 하는 시간이다.특히, 공격의 방점을 찍을 야고와 가브리엘의 활약이 중요하다. 올 시즌 강원은 기대득점값이 21.42였지만 실제 기록한 득점은 페널티킥과 자책골을 제외하면 12골 뿐이었다. 기대득점값 대비 실제 득점이 0.56에 불과하다. 이는 K리그1에서 가장 낮은 수치로, 그만큼 골 결정력이 부족했다는 의미다. 스트라이커인 야고와 가브리엘은 찬스에서 확실히 결정짓는 모습을 보여줘야 한다.기존 공격수들의 분전도 중요하다. 강원은 결정력도 부족했지만 득점 기회를 제대로 만들지 못했다. 기대득점값이 K리그1 최하위다. 올 시즌 슬럼프를 겪고 있는 에이스 김대원과 브라질 윙어 갈레고가 더 많은 찬스를 만들 필요가 있다. 상대적으로 전력이 약한 강원은 역습 상황을 잘 살릴 필요가 있고, 역습 상황에서는 간결한 플레이가 핵심이다. 김대원과 갈레고는 올 시즌 공을 오래 잡고 있는 경향이 있는데 좀 더 간결한 플레이가 요구된다.",https://n.news.naver.com/mnews/article/087/0000986561?sid=102
SK쉴더스 신임 대표 홍원표,2023-08-01 20:50:11,세계일보,SK쉴더스는 홍원표(사진) 신임 대표(부회장)를 선임했다고 1일 밝혔다. 전 삼성SDS 대표인 홍 대표는 정보통신분야와 소프트웨어 플랫폼 분야에서 폭넓은 지식과 노하우를 보유한 정보기술(IT) 전문가이다.,https://n.news.naver.com/mnews/article/022/0003840478?sid=101
한국재능기부협회 '마음자리 미혼모 보호시설' 지원…생활용품 전달식 진행,2023-08-01 20:36:39,MBN,"사단법인 한국재능기부협회(이사장 최세규)가 지난달 12일 서울시 강서구 화곡동 마음자리 미혼모 보호시설(원장 김보미)에 각종 후원물품을 지원했습니다.  이날 재능기부 55번째 행사에는 친환경적인 혁신경영으로 고객감동을 실천하는 이완국 샴발라CC 회장, 송종채 에스엠 회장, 김경은 동작방송 동작중앙센터 대표이사, 한동빈 위너테크놀로지 대표이사, 원세연 여우락 대표, 송명의 고래푸드 대표이사, 이기식 효성ENG 대표이사, 한장현 와이앤엠건설 대표이사, 송환규 예거건축사사무소 대표이사, 김승기 한은이앤씨 부장, 최종진 양자강 대표, 장종철 임진산업 대표이사 등이 후원금을 전달했고, 황선목 아로마코 대표이사가 바디샴푸를, 김상희 건강식품연구원 대표가 임산부용 비타민을, 임나리 중앙케미칼 대표가 물티슈를 후원했습니다. 또 재능기부협회원들이 성금을 모아 구매한 쌀, 갑티슈, 라면, 물티슈, 과일, KF-94 마스크 및 여에스더 엘라스틴 건강 보조식품 등 각종 생활용품들을 전달했습니다.  최세규 이사장은 ""고물가로 인해 모두가 어려운 상황이지만 따뜻한 온정의 손길은 식지 않았다며 이럴 때일수록 도움이 필요한 곳에 소중한 마음을 전달하는 것이 중요하다""며 ""앞으로도 지속 가능한 기부문화를 정착시키기 위한 노력을 계속하겠다""고 밝혔습니다.  한국재능기부협회는 재능기부를 통한 사회소외계층 지원을 목표로 활동합니다. 장애인부부 무료결혼식을 비롯해 군부대 및 교도소 위문 공연, 다문화가정 지원 및 소년소녀가장 돕기 콘서트, 스타트업을 위한 창업 지원 컨설팅, 무료 이사와 농촌 봉사활동 등 다양한 사회공헌 활동을 하고 있습니다.◆행사 후원·참여 인사▶하창수 ▶김진현 롯데아트기획 대표 ▶박미분 한양대학교 법인 사무국 차장 ▶송순희 삼성생명 FC ▶최영식 ㈜충전공영개발 소장 ▶황재희 라우건설 대표 ▶최경숙 문인협회/시인협회 시인 ▶정선희 ▶민희주 ㈜맥스젠테크놀로지 이사 ▶오구환 ㈜맥스젠테크놀로지 부사장 ▶이지연 사회복지사 ▶박미진 변호사김진필법률사무소 사무국장 ▶김지윤 ㈜삼성 디벨롭먼트 이사 ▶정선미 ▶정은경 대한민국축제문화예술기자단 단장 ▶박경섭 대한민국축제문화예술기자단 대표 ▶김상현 하나 F&B 대표 ▶고영화 ㈜탑국제어학원&유학원 대표 ▶박석호 푸른봉사단 회장 ▶박양숙 ▶최병연 서울믿음치과 부원장  ▶신다은 명실당 대표 ▶김정미 닥터프렌드 지점장 ▶박상준 ▶이명철 마니플리츠 대표 ▶소춘섭 ㈜인스존 대표이사 ▶양슬기 국악인 ▶이차용 엠케이글로벌 대표이사 ▶홍창호 세종총각파닭 25 CEO ▶박민수 샹스 대표 ▶이정의 ▶강천원 부경종합건설 대표 ▶최규형 ㈜대일이앤피 대표이사 ▶고정용 ㈜아이젠파마코리아 대표이사 ▶김혜정 ㈜네오킴 대표이사 ▶함남예 위드유 대표 ▶정선임 예림플라워 대표 ▶김남규 자운대체력단련장 사장 ▶유재현 SK하이닉스 반도체연구원 ▶재능,창조골프 회원 일동",https://n.news.naver.com/mnews/article/057/0001760020?sid=102

“체감 39도…연일 펄펄 끓어”…전국서 온열질환 22명 사망,2023-08-01 20:31:01,동아일보,"폭염으로 인한 온열질환 환자가 증가하고 있는 1일 오후 서울 종로구 탑골공원에서 한 어르신이 부채질을 하고 있다. 온열질환은 폭염에 장시간 노출될 때 열로 발생하는 급성질환이다. 무더위에 장시간 노출 시 두통, 어지러움, 근육경련, 피로감, 의식 저하 등의 증상을 보인다. 2023.8.1/뉴스1연일 이어지는 불볕더위에 전국이 끓고 있다. 1일 경기 여주시에선 낮 최고기온이 38.4도까지 올랐고 안성시에선 체감온도가 39.1도까지 올랐다. 소방청 등에 따르면 1일까지 최소 22명이 열사병 등 온열질환으로 숨진 것으로 나타났다. 질병관리청이 집계한 2022년 온열질환 사망자(9명)과 2021년 사망자(20명)을 이미 넘은 것이다.지난 주말부터 온열질환 사망자가 급속히 늘자 행정안전부는 1일 오후 6시부로 중앙재난안전대책본부 1단계를 가동하고 폭염 위기경보 수준을 4단계 중 가장 높은 ‘심각’ 단계로 올렸다. 중대본은 “관계부처와 지방자치단체에 사회취약계층과 고령 농업인 등에 대한 대책을 강화하고 철저한 대응 체계를 갖춰 달라고 지시했다”고 밝혔다.이날 전북 부안군 새만금 일대에서 개막한 ‘제25회 스카우트 잼버리대회’에서도 온열질환자가 속출했다. 이날 오후 4시 기준 이틀 동안 야영 준비에 나선 스카우트 대원 21명이 고열과 탈수 등을 호소해 현장에 설치된 임시 병원으로 이송됐다. 이 중 1명은 실신했다.    전국 대부분 지역에 폭염경보가 발효된 1일 오후 화순군 화순읍 한 버스정류장 인근 그늘에서 시민들이 휴식을 취하고 있다. 2023.8.1/뉴스194세 이어 89세도 폭염속 일하다 숨져… 경북선 ‘논밭일 금지령’“푹푹 찌는 거 누가 모릅니까. 농사는 다 때가 있잖아요.”경남 창원시 의창구 동읍 봉강리의 한 과수원. 이날 오후 3와 만난 신모 씨(66)는 단감나무 600여 그루에 농약을 치면서 이렇게 말했다. 폭염경보가 내려진 이날 오후 창원의 낮 최고기온은 35도까지 올랐다. 신 씨는 얼굴에 비 오듯 흐르는 땀을 수건으로 닦아내며 숨을 가쁘게 내쉬었다.2만6440m²(약 8000평) 부지에서 단감을 재배하는 신 씨는 “폭우가 끝난 지금이 1년 중 가장 바쁜 시기”라며 “혼자 농사를 짓기 때문에 날이 더워도 밭에서 일을 할 수밖에 없다”며 한숨을 쉬었다.경남 밀양시 부북면에서 포도를 키우는 박모 씨(76)도 “자식들이 번갈아 전화가 오면서 ‘낮에 제발 일하지 말라’고 하는데 시기에 맞게 포도를 따지 않으면 상품성이 떨어져 어쩔 수 없다. 그늘에서 쉬어가며 일하고 있다”고 했다.● 경북 “오전 9시 이후 논밭일 금지”불볕더위에도 신 씨와 박 씨처럼 논밭에서 일하다 온열질환으로 쓰러지는 이들이 속출하는 상황이다. 1일 오후 4시 46분경 전북 정읍시 이평면 논에선 89세 남성이 심정지 상태로 발견됐다. 소방 당국은 “체온이 높아 온열질환으로 추정된다”고 밝혔다. 또 전날 오후 8시 28분경 경북 성주에선 비닐하우스 고추밭을 돌보러 나갔던 A 씨(94)가 숨진 채 발견됐다. 소방 당국과 경찰은 별다른 외상이 발견되지 않아 온열질환으로 사망한 것으로 보고 정확한 사인을 수사 중이다.소방청에 따르면 지역별 온열질환 사망자 수는 경북이 9명으로 가장 많았고 충북 4명, 경남 4명, 전북 2명, 충남 2명 순으로 집계됐다.    불볕더위가 계속된 1일 오후 대구 중구 달구벌대로에서 신호 대기 중인 차량 유리창에 뙤약볕이 쏟아지고 도로에는 아지랑이가 피어오르고 있다. 2023.8.1/뉴스1전국에서 가장 많은 온열질환 사망자가 발생한 경북에선 비상이 걸렸다. 이철우 경북도지사는 이날 “오전 9시 이후 논밭일, 공사장 작업 등을 못 하도록 시군 및 소방과 협력해 대책을 강구하라”고 지시했다. 지난달 31일부터 예정됐던 자신의 여름휴가와 해외 방문 일정도 모두 취소했다.전국 주요 도심에는 길거리를 오가는 행인이 눈에 띄게 줄었다. 이날 낮 12시경 폭염특보가 발효된 전북 전주시 완산구 효자동에선 점심을 먹으러 나선 직장인들이 뜨겁게 내리쬐는 햇볕을 피해 음식점과 카페 등으로 몰렸다. 한 카페 직원은 “평소 같은 시간대보다 2배 이상 손님이 많았다. 차가운 음료를 찾는 손님들이 대부분이었다”고 했다.질병관리청에 따르면 올 들어 발생한 누적 온열질환자 수는 지난달 31일까지 1191명에 달한다.● 전문가 “낮 12시~오후 5시 외출 삼가야”온열질환 사망자 2명이 발생한 전북도는 질병관리청 및 도내 의료기관 등과 함께 지역 응급실 운영기관 21곳에서 온열질환 응급실 감시체계를 운영 중이다. 충남도는 야외 공연장 등에 오후 2~4시 공연 자제 권고를 내렸다. 대전시는 야외근로자 등에 오후 2~5시 작업을 중지하란 지침을 내렸다.무더위 쉼터 운영도 대폭 늘렸다. 무더위쉼터 690곳을 운영하는 전주시는 시청과 한옥마을 관광안내소 등 6곳에서 양산을 빌려주고 부채 1만 개를 시민과 관광객들에게 배포할 예정이다.    폭염으로 인한 온열질환 환자가 증가하고 있는 1일 오후 서울 종로구 탑골공원에서 한 어르신이 간이용 선풍기로 더위를 식히고 있다.  2023.8.1/뉴스1전문가들은 햇빛이 강한 낮 12시~오후 5시에는 외출을 최대한 삼가라고 조언했다. 이형민 대한응급의학의사회장은 “노년층들은 햇빛에 장시간 노출되는 걸 피해야 한다. 외출 시에도 물을 자주 마시고 모자나 손수건 등을 물에 적셔 쓰는 것을 추천한다”고 했다. 강재헌 강북삼성병원 가정의학과 교수도 “어지럼 증상이 나타나면 찬물을 마시고, 땀을 많이 흘렸을 경우 이온 음료 등을 마셔 수분을 보충해야 한다”고 조언했다.",https://n.news.naver.com/mnews/article/020/0003512676?sid=102
